id,dist_all,parent_dist_code,dist_code,dist_name,city_code,city_name,province_code,province_name,country_code,country_name,dist_type,valid_flg,tokopedia_id,county_code,area_code,currency_code,postal_code
30891,"Undaan, Kudus, Jawa Tengah",33.19,33.19.04,Undaan,33.19,Kudus,33,Jawa Tengah,00,Indonesia,4,1,,33.19.04,,IDR,59372
30908,"Mejobo, Kudus, Jawa Tengah",33.19,33.19.05,Mejobo,33.19,Kudus,33,Jawa Tengah,00,Indonesia,4,1,,33.19.05,,IDR,59381
30920,"Jekulo, Kudus, Jawa Tengah",33.19,33.19.06,Jekulo,33.19,Kudus,33,Jawa Tengah,00,Indonesia,4,1,,33.19.06,,IDR,59382
30933,"Bae, Kudus, Jawa Tengah",33.19,33.19.07,Bae,33.19,Kudus,33,Jawa Tengah,00,Indonesia,4,1,,33.19.07,,IDR,"59321,59322,59323,59324,59325,59326,59327"
30944,"Gebog, Kudus, Jawa Tengah",33.19,33.19.08,Gebog,33.19,Kudus,33,Jawa Tengah,00,Indonesia,4,1,,33.19.08,,IDR,59333
30955,"Dawe, Kudus, Jawa Tengah",33.19,33.19.09,Dawe,33.19,Kudus,33,Jawa Tengah,00,Indonesia,4,1,,33.19.09,,IDR,59353
30975,"Kedung, Jepara, Jawa Tengah",33.20,33.20.01,Kedung,33.20,Jepara,33,Jawa Tengah,00,Indonesia,4,1,,33.20.01,,IDR,59463
30992,"Pecangaan, Jepara, Jawa Tengah",33.20,33.20.02,Pecangaan,33.20,Jepara,33,Jawa Tengah,00,Indonesia,4,1,,33.20.02,,IDR,59462
31003,"Welahan, Jepara, Jawa Tengah",33.20,33.20.03,Welahan,33.20,Jepara,33,Jawa Tengah,00,Indonesia,4,1,,33.20.03,,IDR,59464
31015,"Mayong, Jepara, Jawa Tengah",33.20,33.20.04,Mayong,33.20,Jepara,33,Jawa Tengah,00,Indonesia,4,1,,33.20.04,,IDR,59465
31033,"Batealit, Jepara, Jawa Tengah",33.20,33.20.05,Batealit,33.20,Jepara,33,Jawa Tengah,00,Indonesia,4,1,,33.20.05,,IDR,59461
31045,"Jepara, Jepara, Jawa Tengah",33.20,33.20.06,Jepara,33.20,Jepara,33,Jawa Tengah,00,Indonesia,4,1,,33.20.06,,IDR,"59411,59412,59413,59414,59415,59416,59417,59418,59419,59431,59432"
31062,"Mlonggo, Jepara, Jawa Tengah",33.20,33.20.07,Mlonggo,33.20,Jepara,33,Jawa Tengah,00,Indonesia,4,1,,33.20.07,,IDR,59452
31071,"Bangsri, Jepara, Jawa Tengah",33.20,33.20.08,Bangsri,33.20,Jepara,33,Jawa Tengah,00,Indonesia,4,1,,33.20.08,,IDR,59453
31083,"Keling, Jepara, Jawa Tengah",33.20,33.20.09,Keling,33.20,Jepara,33,Jawa Tengah,00,Indonesia,4,1,,33.20.09,,IDR,59454
31096,"Tahunan, Jepara, Jawa Tengah",33.20,33.20.11,Tahunan,33.20,Jepara,33,Jawa Tengah,00,Indonesia,4,1,,33.20.11,,IDR,"59421,59422,59423,59424,59425,59426,59427,59428,59429,59451"
31112,"Nalumsari, Jepara, Jawa Tengah",33.20,33.20.12,Nalumsari,33.20,Jepara,33,Jawa Tengah,00,Indonesia,4,1,,33.20.12,,IDR,59466
31127,"Kalinyamatan, Jepara, Jawa Tengah",33.20,33.20.13,Kalinyamatan,33.20,Jepara,33,Jawa Tengah,00,Indonesia,4,1,,33.20.13,,IDR,59462
31140,"Kembang, Jepara, Jawa Tengah",33.20,33.20.14,Kembang,33.20,Jepara,33,Jawa Tengah,00,Indonesia,4,1,,33.20.14,,IDR,59453
31152,"Pakis Aji, Jepara, Jawa Tengah",33.20,33.20.15,Pakis Aji,33.20,Jepara,33,Jawa Tengah,00,Indonesia,4,1,,33.20.15,,IDR,59452
31161,"Donorojo, Jepara, Jawa Tengah",33.20,33.20.16,Donorojo,33.20,Jepara,33,Jawa Tengah,00,Indonesia,4,1,,33.20.16,,IDR,59454
31170,"Mranggen, Demak, Jawa Tengah",33.21,33.21.01,Mranggen,33.21,Demak,33,Jawa Tengah,00,Indonesia,4,1,,33.21.01,,IDR,59567
31189,"Karangawen, Demak, Jawa Tengah",33.21,33.21.02,Karangawen,33.21,Demak,33,Jawa Tengah,00,Indonesia,4,1,,33.21.02,,IDR,59566
31201,"Guntur, Demak, Jawa Tengah",33.21,33.21.03,Guntur,33.21,Demak,33,Jawa Tengah,00,Indonesia,4,1,,33.21.03,,IDR,59565
31222,"Sayung, Demak, Jawa Tengah",33.21,33.21.04,Sayung,33.21,Demak,33,Jawa Tengah,00,Indonesia,4,1,,33.21.04,,IDR,59563
31242,"Wonosalam, Demak, Jawa Tengah",33.21,33.21.06,Wonosalam,33.21,Demak,33,Jawa Tengah,00,Indonesia,4,1,,33.21.06,,IDR,59571
31263,"Dempet, Demak, Jawa Tengah",33.21,33.21.07,Dempet,33.21,Demak,33,Jawa Tengah,00,Indonesia,4,1,,33.21.07,,IDR,59573
31280,"Gajah, Demak, Jawa Tengah",33.21,33.21.08,Gajah,33.21,Demak,33,Jawa Tengah,00,Indonesia,4,1,,33.21.08,,IDR,59581
31298,"Karanganyar, Demak, Jawa Tengah",33.21,33.21.09,Karanganyar,33.21,Demak,33,Jawa Tengah,00,Indonesia,4,1,,33.21.09,,IDR,59582
31311,"Mijen, Demak, Jawa Tengah",33.21,33.21.10,Mijen,33.21,Demak,33,Jawa Tengah,00,Indonesia,4,1,,33.21.10,,IDR,59583
31323,"Demak, Demak, Jawa Tengah",33.21,33.21.11,Demak,33.21,Demak,33,Jawa Tengah,00,Indonesia,4,1,,33.21.11,,IDR,"59511,59512,59513,59514,59515,59516,59517"
31342,"Bonang, Demak, Jawa Tengah",33.21,33.21.12,Bonang,33.21,Demak,33,Jawa Tengah,00,Indonesia,4,1,,33.21.12,,IDR,"59511,59552"
31364,"Wedung, Demak, Jawa Tengah",33.21,33.21.13,Wedung,33.21,Demak,33,Jawa Tengah,00,Indonesia,4,1,,33.21.13,,IDR,59554
31383,"Kebonagung, Demak, Jawa Tengah",33.21,33.21.14,Kebonagung,33.21,Demak,33,Jawa Tengah,00,Indonesia,4,1,,33.21.14,,IDR,59583
31396,"Getasan, Semarang, Jawa Tengah",33.22,33.22.01,Getasan,33.22,Semarang,33,Jawa Tengah,00,Indonesia,4,1,,33.22.01,,IDR,50774
31410,"Tengaran, Semarang, Jawa Tengah",33.22,33.22.02,Tengaran,33.22,Semarang,33,Jawa Tengah,00,Indonesia,4,1,,33.22.02,,IDR,"50225,50775"
31426,"Susukan, Semarang, Jawa Tengah",33.22,33.22.03,Susukan,33.22,Semarang,33,Jawa Tengah,00,Indonesia,4,1,,33.22.03,,IDR,50777
31440,"Suruh, Semarang, Jawa Tengah",33.22,33.22.04,Suruh,33.22,Semarang,33,Jawa Tengah,00,Indonesia,4,1,,33.22.04,,IDR,"50186,50776"
31457,"Pabelan, Semarang, Jawa Tengah",33.22,33.22.05,Pabelan,33.22,Semarang,33,Jawa Tengah,00,Indonesia,4,1,,33.22.05,,IDR,50771
31474,"Tuntang, Semarang, Jawa Tengah",33.22,33.22.06,Tuntang,33.22,Semarang,33,Jawa Tengah,00,Indonesia,4,1,,33.22.06,,IDR,"50131,50219,50773"
31491,"Banyubiru, Semarang, Jawa Tengah",33.22,33.22.07,Banyubiru,33.22,Semarang,33,Jawa Tengah,00,Indonesia,4,1,,33.22.07,,IDR,50664
31502,"Jambu, Semarang, Jawa Tengah",33.22,33.22.08,Jambu,33.22,Semarang,33,Jawa Tengah,00,Indonesia,4,1,,33.22.08,,IDR,"50271,50663"
31513,"Sumowono, Semarang, Jawa Tengah",33.22,33.22.09,Sumowono,33.22,Semarang,33,Jawa Tengah,00,Indonesia,4,1,,33.22.09,,IDR,"50123,50611,50662"
31530,"Ambarawa, Semarang, Jawa Tengah",33.22,33.22.10,Ambarawa,33.22,Semarang,33,Jawa Tengah,00,Indonesia,4,1,,33.22.10,,IDR,"50611,50612,50613,50614"
31541,"Bawen, Semarang, Jawa Tengah",33.22,33.22.11,Bawen,33.22,Semarang,33,Jawa Tengah,00,Indonesia,4,1,,33.22.11,,IDR,50661
31551,"Bringin, Semarang, Jawa Tengah",33.22,33.22.12,Bringin,33.22,Semarang,33,Jawa Tengah,00,Indonesia,4,1,,33.22.12,,IDR,"50218,50772"
31568,"Bergas, Semarang, Jawa Tengah",33.22,33.22.13,Bergas,33.22,Semarang,33,Jawa Tengah,00,Indonesia,4,1,,33.22.13,,IDR,"50187,50552"
31581,"Pringapus, Semarang, Jawa Tengah",33.22,33.22.15,Pringapus,33.22,Semarang,33,Jawa Tengah,00,Indonesia,4,1,,33.22.15,,IDR,"50212,50214,50513,50552"
31591,"Bancak, Semarang, Jawa Tengah",33.22,33.22.16,Bancak,33.22,Semarang,33,Jawa Tengah,00,Indonesia,4,1,,33.22.16,,IDR,"50125,50182"
31601,"Kaliwungu, Semarang, Jawa Tengah",33.22,33.22.17,Kaliwungu,33.22,Semarang,33,Jawa Tengah,00,Indonesia,4,1,,33.22.17,,IDR,"50221,50229"
31613,"Ungaran Barat, Semarang, Jawa Tengah",33.22,33.22.18,Ungaran Barat,33.22,Semarang,33,Jawa Tengah,00,Indonesia,4,1,,33.22.18,,IDR,"50511,50512,50513,50517,50518,50519,50551"
31625,"Ungaran Timur, Semarang, Jawa Tengah",33.22,33.22.19,Ungaran Timur,33.22,Semarang,33,Jawa Tengah,00,Indonesia,4,1,,33.22.19,,IDR,"50514,50515,50516,50519"
31636,"Bandungan, Semarang, Jawa Tengah",33.22,33.22.20,Bandungan,33.22,Semarang,33,Jawa Tengah,00,Indonesia,4,1,,33.22.20,,IDR,"50614,50661,50663"
31648,"Bulu, Temanggung, Jawa Tengah",33.23,33.23.01,Bulu,33.23,Temanggung,33,Jawa Tengah,00,Indonesia,4,1,,33.23.01,,IDR,56253
31666,"Tembarak, Temanggung, Jawa Tengah",33.23,33.23.02,Tembarak,33.23,Temanggung,33,Jawa Tengah,00,Indonesia,4,1,,33.23.02,,IDR,56261
31680,"Temanggung, Temanggung, Jawa Tengah",33.23,33.23.03,Temanggung,33.23,Temanggung,33,Jawa Tengah,00,Indonesia,4,1,,33.23.03,,IDR,"56211,56214,56215,56216,56217,56218,56221,56222,56223,56224,56225,56226,56227,56228,56229"
31704,"Pringsurat, Temanggung, Jawa Tengah",33.23,33.23.04,Pringsurat,33.23,Temanggung,33,Jawa Tengah,00,Indonesia,4,1,,33.23.04,,IDR,56272
31719,"Kaloran, Temanggung, Jawa Tengah",33.23,33.23.05,Kaloran,33.23,Temanggung,33,Jawa Tengah,00,Indonesia,4,1,,33.23.05,,IDR,56282
31734,"Kandangan, Temanggung, Jawa Tengah",33.23,33.23.06,Kandangan,33.23,Temanggung,33,Jawa Tengah,00,Indonesia,4,1,,33.23.06,,IDR,56281
31751,"Kedu, Temanggung, Jawa Tengah",33.23,33.23.07,Kedu,33.23,Temanggung,33,Jawa Tengah,00,Indonesia,4,1,,33.23.07,,IDR,56252
31765,"Parakan, Temanggung, Jawa Tengah",33.23,33.23.08,Parakan,33.23,Temanggung,33,Jawa Tengah,00,Indonesia,4,1,,33.23.08,,IDR,56254
31782,"Ngadirejo, Temanggung, Jawa Tengah",33.23,33.23.09,Ngadirejo,33.23,Temanggung,33,Jawa Tengah,00,Indonesia,4,1,,33.23.09,,IDR,56255
31803,"Jumo, Temanggung, Jawa Tengah",33.23,33.23.10,Jumo,33.23,Temanggung,33,Jawa Tengah,00,Indonesia,4,1,,33.23.10,,IDR,56256
31816,"Tretep, Temanggung, Jawa Tengah",33.23,33.23.11,Tretep,33.23,Temanggung,33,Jawa Tengah,00,Indonesia,4,1,,33.23.11,,IDR,56259
31828,"Candiroto, Temanggung, Jawa Tengah",33.23,33.23.12,Candiroto,33.23,Temanggung,33,Jawa Tengah,00,Indonesia,4,1,,33.23.12,,IDR,56257
31842,"Kranggan, Temanggung, Jawa Tengah",33.23,33.23.13,Kranggan,33.23,Temanggung,33,Jawa Tengah,00,Indonesia,4,1,,33.23.13,,IDR,56271
31856,"Tlogomulyo, Temanggung, Jawa Tengah",33.23,33.23.14,Tlogomulyo,33.23,Temanggung,33,Jawa Tengah,00,Indonesia,4,1,,33.23.14,,IDR,56263
31869,"Selopampang, Temanggung, Jawa Tengah",33.23,33.23.15,Selopampang,33.23,Temanggung,33,Jawa Tengah,00,Indonesia,4,1,,33.23.15,,IDR,56262
31881,"Bansari, Temanggung, Jawa Tengah",33.23,33.23.16,Bansari,33.23,Temanggung,33,Jawa Tengah,00,Indonesia,4,1,,33.23.16,,IDR,56265
31895,"Kledung, Temanggung, Jawa Tengah",33.23,33.23.17,Kledung,33.23,Temanggung,33,Jawa Tengah,00,Indonesia,4,1,,33.23.17,,IDR,56264
31906,"Bejen, Temanggung, Jawa Tengah",33.23,33.23.18,Bejen,33.23,Temanggung,33,Jawa Tengah,00,Indonesia,4,1,,33.23.18,,IDR,56258
31920,"Wonoboyo, Temanggung, Jawa Tengah",33.23,33.23.19,Wonoboyo,33.23,Temanggung,33,Jawa Tengah,00,Indonesia,4,1,,33.23.19,,IDR,56266
31933,"Gemawang, Temanggung, Jawa Tengah",33.23,33.23.20,Gemawang,33.23,Temanggung,33,Jawa Tengah,00,Indonesia,4,1,,33.23.20,,IDR,56283
31945,"Plantungan, Kendal, Jawa Tengah",33.24,33.24.01,Plantungan,33.24,Kendal,33,Jawa Tengah,00,Indonesia,4,1,,33.24.01,,IDR,51362
31958,"Sukorejo, Kendal, Jawa Tengah",33.24,33.24.03,Sukorejo,33.24,Kendal,33,Jawa Tengah,00,Indonesia,4,1,,33.24.03,,IDR,51363
31973,"Patean, Kendal, Jawa Tengah",33.24,33.24.04,Patean,33.24,Kendal,33,Jawa Tengah,00,Indonesia,4,1,,33.24.04,,IDR,51364
31988,"Singorojo, Kendal, Jawa Tengah",33.24,33.24.05,Singorojo,33.24,Kendal,33,Jawa Tengah,00,Indonesia,4,1,,33.24.05,,IDR,51382
32002,"Limbangan, Kendal, Jawa Tengah",33.24,33.24.06,Limbangan,33.24,Kendal,33,Jawa Tengah,00,Indonesia,4,1,,33.24.06,,IDR,51383
32018,"Boja, Kendal, Jawa Tengah",33.24,33.24.07,Boja,33.24,Kendal,33,Jawa Tengah,00,Indonesia,4,1,,33.24.07,,IDR,51381
32036,"Kaliwungu, Kendal, Jawa Tengah",33.24,33.24.08,Kaliwungu,33.24,Kendal,33,Jawa Tengah,00,Indonesia,4,1,,33.24.08,,IDR,51372
32046,"Brangsong, Kendal, Jawa Tengah",33.24,33.24.09,Brangsong,33.24,Kendal,33,Jawa Tengah,00,Indonesia,4,1,,33.24.09,,IDR,51371
32058,"Pegandon, Kendal, Jawa Tengah",33.24,33.24.10,Pegandon,33.24,Kendal,33,Jawa Tengah,00,Indonesia,4,1,,33.24.10,,IDR,51357
32070,"Gemuh, Kendal, Jawa Tengah",33.24,33.24.11,Gemuh,33.24,Kendal,33,Jawa Tengah,00,Indonesia,4,1,,33.24.11,,IDR,51356
32087,"Weleri, Kendal, Jawa Tengah",33.24,33.24.12,Weleri,33.24,Kendal,33,Jawa Tengah,00,Indonesia,4,1,,33.24.12,,IDR,51355
32104,"Cepiring, Kendal, Jawa Tengah",33.24,33.24.13,Cepiring,33.24,Kendal,33,Jawa Tengah,00,Indonesia,4,1,,33.24.13,,IDR,51352
32117,"Patebon, Kendal, Jawa Tengah",33.24,33.24.14,Patebon,33.24,Kendal,33,Jawa Tengah,00,Indonesia,4,1,,33.24.14,,IDR,51351
32134,"Kendal, Kendal, Jawa Tengah",33.24,33.24.15,Kendal,33.24,Kendal,33,Jawa Tengah,00,Indonesia,4,1,,33.24.15,,IDR,"51311,51312,51313,51314,51315,51316,51317,51318,51319"
32152,"Rowosari, Kendal, Jawa Tengah",33.24,33.24.16,Rowosari,33.24,Kendal,33,Jawa Tengah,00,Indonesia,4,1,,33.24.16,,IDR,"51319,51354"
32168,"Kangkung, Kendal, Jawa Tengah",33.24,33.24.17,Kangkung,33.24,Kendal,33,Jawa Tengah,00,Indonesia,4,1,,33.24.17,,IDR,51353
32182,"Ringinarum, Kendal, Jawa Tengah",33.24,33.24.18,Ringinarum,33.24,Kendal,33,Jawa Tengah,00,Indonesia,4,1,,33.24.18,,IDR,51356
32193,"Ngampel, Kendal, Jawa Tengah",33.24,33.24.19,Ngampel,33.24,Kendal,33,Jawa Tengah,00,Indonesia,4,1,,33.24.19,,IDR,51357
32206,"Kaliwungu Selatan, Kendal, Jawa Tengah",33.24,33.24.20,Kaliwungu Selatan,33.24,Kendal,33,Jawa Tengah,00,Indonesia,4,1,,33.24.20,,IDR,51372
32214,"Wonotunggal, Batang, Jawa Tengah",33.25,33.25.01,Wonotunggal,33.25,Batang,33,Jawa Tengah,00,Indonesia,4,1,,33.25.01,,IDR,51253
32230,"Bandar, Batang, Jawa Tengah",33.25,33.25.02,Bandar,33.25,Batang,33,Jawa Tengah,00,Indonesia,4,1,,33.25.02,,IDR,51254
32247,"Blado, Batang, Jawa Tengah",33.25,33.25.03,Blado,33.25,Batang,33,Jawa Tengah,00,Indonesia,4,1,,33.25.03,,IDR,51255
32265,"Reban, Batang, Jawa Tengah",33.25,33.25.04,Reban,33.25,Batang,33,Jawa Tengah,00,Indonesia,4,1,,33.25.04,,IDR,51273
32284,"Bawang, Batang, Jawa Tengah",33.25,33.25.05,Bawang,33.25,Batang,33,Jawa Tengah,00,Indonesia,4,1,,33.25.05,,IDR,51274
32304,"Tersono, Batang, Jawa Tengah",33.25,33.25.06,Tersono,33.25,Batang,33,Jawa Tengah,00,Indonesia,4,1,,33.25.06,,IDR,51272
32325,"Gringsing, Batang, Jawa Tengah",33.25,33.25.07,Gringsing,33.25,Batang,33,Jawa Tengah,00,Indonesia,4,1,,33.25.07,,IDR,51281
32339,"Limpung, Batang, Jawa Tengah",33.25,33.25.08,Limpung,33.25,Batang,33,Jawa Tengah,00,Indonesia,4,1,,33.25.08,,IDR,51271
32355,"Subah, Batang, Jawa Tengah",33.25,33.25.09,Subah,33.25,Batang,33,Jawa Tengah,00,Indonesia,4,1,,33.25.09,,IDR,51262
32373,"Tulis, Batang, Jawa Tengah",33.25,33.25.10,Tulis,33.25,Batang,33,Jawa Tengah,00,Indonesia,4,1,,33.25.10,,IDR,51261
32385,"Batang, Batang, Jawa Tengah",33.25,33.25.11,Batang,33.25,Batang,33,Jawa Tengah,00,Indonesia,4,1,,33.25.11,,IDR,"51211,51212,51214,51215,51216"
32403,"Warungasem, Batang, Jawa Tengah",33.25,33.25.12,Warungasem,33.25,Batang,33,Jawa Tengah,00,Indonesia,4,1,,33.25.12,,IDR,51252
32422,"Kandeman, Batang, Jawa Tengah",33.25,33.25.13,Kandeman,33.25,Batang,33,Jawa Tengah,00,Indonesia,4,1,,33.25.13,,IDR,51261
32436,"Pecalungan, Batang, Jawa Tengah",33.25,33.25.14,Pecalungan,33.25,Batang,33,Jawa Tengah,00,Indonesia,4,1,,33.25.14,,IDR,51262
32447,"Banyuputih, Batang, Jawa Tengah",33.25,33.25.15,Banyuputih,33.25,Batang,33,Jawa Tengah,00,Indonesia,4,1,,33.25.15,,IDR,"51271,51281"
32459,"Kandangserang, Pekalongan, Jawa Tengah",33.26,33.26.01,Kandangserang,33.26,Pekalongan,33,Jawa Tengah,00,Indonesia,4,1,,33.26.01,,IDR,51163
32474,"Paninggaran, Pekalongan, Jawa Tengah",33.26,33.26.02,Paninggaran,33.26,Pekalongan,33,Jawa Tengah,00,Indonesia,4,1,,33.26.02,,IDR,51164
32488,"Lebakbarang, Pekalongan, Jawa Tengah",33.26,33.26.03,Lebakbarang,33.26,Pekalongan,33,Jawa Tengah,00,Indonesia,4,1,,33.26.03,,IDR,51183
32498,"Talun, Pekalongan, Jawa Tengah",33.26,33.26.05,Talun,33.26,Pekalongan,33,Jawa Tengah,00,Indonesia,4,1,,33.26.05,,IDR,51192
32509,"Doro, Pekalongan, Jawa Tengah",33.26,33.26.06,Doro,33.26,Pekalongan,33,Jawa Tengah,00,Indonesia,4,1,,33.26.06,,IDR,51191
32522,"Karanganyar, Pekalongan, Jawa Tengah",33.26,33.26.07,Karanganyar,33.26,Pekalongan,33,Jawa Tengah,00,Indonesia,4,1,,33.26.07,,IDR,51182
32535,"Kajen, Pekalongan, Jawa Tengah",33.26,33.26.08,Kajen,33.26,Pekalongan,33,Jawa Tengah,00,Indonesia,4,1,,33.26.08,,IDR,51161
32554,"Kesesi, Pekalongan, Jawa Tengah",33.26,33.26.09,Kesesi,33.26,Pekalongan,33,Jawa Tengah,00,Indonesia,4,1,,33.26.09,,IDR,51162
32577,"Sragi, Pekalongan, Jawa Tengah",33.26,33.26.10,Sragi,33.26,Pekalongan,33,Jawa Tengah,00,Indonesia,4,1,,33.26.10,,IDR,51155
32588,"Bojong, Pekalongan, Jawa Tengah",33.26,33.26.11,Bojong,33.26,Pekalongan,33,Jawa Tengah,00,Indonesia,4,1,,33.26.11,,IDR,51156
32601,"Wonopringgo, Pekalongan, Jawa Tengah",33.26,33.26.12,Wonopringgo,33.26,Pekalongan,33,Jawa Tengah,00,Indonesia,4,1,,33.26.12,,IDR,51181
32610,"Kedungwuni, Pekalongan, Jawa Tengah",33.26,33.26.13,Kedungwuni,33.26,Pekalongan,33,Jawa Tengah,00,Indonesia,4,1,,33.26.13,,IDR,51173
32626,"Buaran, Pekalongan, Jawa Tengah",33.26,33.26.14,Buaran,33.26,Pekalongan,33,Jawa Tengah,00,Indonesia,4,1,,33.26.14,,IDR,51171
32635,"Tirto, Pekalongan, Jawa Tengah",33.26,33.26.15,Tirto,33.26,Pekalongan,33,Jawa Tengah,00,Indonesia,4,1,,33.26.15,,IDR,"51151,51182"
32651,"Wiradesa, Pekalongan, Jawa Tengah",33.26,33.26.16,Wiradesa,33.26,Pekalongan,33,Jawa Tengah,00,Indonesia,4,1,,33.26.16,,IDR,"51127,51152"
32668,"Siwalan, Pekalongan, Jawa Tengah",33.26,33.26.17,Siwalan,33.26,Pekalongan,33,Jawa Tengah,00,Indonesia,4,1,,33.26.17,,IDR,51137
32679,"Karangdadap, Pekalongan, Jawa Tengah",33.26,33.26.18,Karangdadap,33.26,Pekalongan,33,Jawa Tengah,00,Indonesia,4,1,,33.26.18,,IDR,51174
32687,"Wonokerto, Pekalongan, Jawa Tengah",33.26,33.26.19,Wonokerto,33.26,Pekalongan,33,Jawa Tengah,00,Indonesia,4,1,,33.26.19,,IDR,51153
32698,"Moga, Pemalang, Jawa Tengah",33.27,33.27.01,Moga,33.27,Pemalang,33,Jawa Tengah,00,Indonesia,4,1,,33.27.01,,IDR,52354
32708,"Pulosari, Pemalang, Jawa Tengah",33.27,33.27.02,Pulosari,33.27,Pemalang,33,Jawa Tengah,00,Indonesia,4,1,,33.27.02,,IDR,52355
32721,"Belik, Pemalang, Jawa Tengah",33.27,33.27.03,Belik,33.27,Pemalang,33,Jawa Tengah,00,Indonesia,4,1,,33.27.03,,IDR,52356
32734,"Watukumpul, Pemalang, Jawa Tengah",33.27,33.27.04,Watukumpul,33.27,Pemalang,33,Jawa Tengah,00,Indonesia,4,1,,33.27.04,,IDR,52357
32750,"Bodeh, Pemalang, Jawa Tengah",33.27,33.27.05,Bodeh,33.27,Pemalang,33,Jawa Tengah,00,Indonesia,4,1,,33.27.05,,IDR,52365
32770,"Bantarbolang, Pemalang, Jawa Tengah",33.27,33.27.06,Bantarbolang,33.27,Pemalang,33,Jawa Tengah,00,Indonesia,4,1,,33.27.06,,IDR,52352
32788,"Randudongkal, Pemalang, Jawa Tengah",33.27,33.27.07,Randudongkal,33.27,Pemalang,33,Jawa Tengah,00,Indonesia,4,1,,33.27.07,,IDR,52353
32807,"Pemalang, Pemalang, Jawa Tengah",33.27,33.27.08,Pemalang,33.27,Pemalang,33,Jawa Tengah,00,Indonesia,4,1,,33.27.08,,IDR,"52311,52312,52313,52314,52315,52316,52317,52318,52319"
32827,"Taman, Pemalang, Jawa Tengah",33.27,33.27.09,Taman,33.27,Pemalang,33,Jawa Tengah,00,Indonesia,4,1,,33.27.09,,IDR,52361
32848,"Petarukan, Pemalang, Jawa Tengah",33.27,33.27.10,Petarukan,33.27,Pemalang,33,Jawa Tengah,00,Indonesia,4,1,,33.27.10,,IDR,52362
32868,"Ampelgading, Pemalang, Jawa Tengah",33.27,33.27.11,Ampelgading,33.27,Pemalang,33,Jawa Tengah,00,Indonesia,4,1,,33.27.11,,IDR,52364
32885,"Comal, Pemalang, Jawa Tengah",33.27,33.27.12,Comal,33.27,Pemalang,33,Jawa Tengah,00,Indonesia,4,1,,33.27.12,,IDR,52363
32904,"Ulujami, Pemalang, Jawa Tengah",33.27,33.27.13,Ulujami,33.27,Pemalang,33,Jawa Tengah,00,Indonesia,4,1,,33.27.13,,IDR,52371
32923,"Warungpring, Pemalang, Jawa Tengah",33.27,33.27.14,Warungpring,33.27,Pemalang,33,Jawa Tengah,00,Indonesia,4,1,,33.27.14,,IDR,52354
32931,"Margasari, Tegal, Jawa Tengah",33.28,33.28.01,Margasari,33.28,Tegal,33,Jawa Tengah,00,Indonesia,4,1,,33.28.01,,IDR,52463
32945,"Bumijawa, Tegal, Jawa Tengah",33.28,33.28.02,Bumijawa,33.28,Tegal,33,Jawa Tengah,00,Indonesia,4,1,,33.28.02,,IDR,52466
32962,"Bojong, Tegal, Jawa Tengah",33.28,33.28.03,Bojong,33.28,Tegal,33,Jawa Tengah,00,Indonesia,4,1,,33.28.03,,IDR,52465
32978,"Balapulang, Tegal, Jawa Tengah",33.28,33.28.04,Balapulang,33.28,Tegal,33,Jawa Tengah,00,Indonesia,4,1,,33.28.04,,IDR,52464
32995,"Pagerbarang, Tegal, Jawa Tengah",33.28,33.28.05,Pagerbarang,33.28,Tegal,33,Jawa Tengah,00,Indonesia,4,1,,33.28.05,,IDR,52462
33008,"Lebaksiu, Tegal, Jawa Tengah",33.28,33.28.06,Lebaksiu,33.28,Tegal,33,Jawa Tengah,00,Indonesia,4,1,,33.28.06,,IDR,52461
33021,"Jatinegara, Tegal, Jawa Tengah",33.28,33.28.07,Jatinegara,33.28,Tegal,33,Jawa Tengah,00,Indonesia,4,1,,33.28.07,,IDR,52473
33037,"Pangkah, Tegal, Jawa Tengah",33.28,33.28.09,Pangkah,33.28,Tegal,33,Jawa Tengah,00,Indonesia,4,1,,33.28.09,,IDR,52471
33059,"Slawi, Tegal, Jawa Tengah",33.28,33.28.10,Slawi,33.28,Tegal,33,Jawa Tengah,00,Indonesia,4,1,,33.28.10,,IDR,"52411,52412,52413,52414,52415,52416,52419"
33068,"Adiwerna, Tegal, Jawa Tengah",33.28,33.28.11,Adiwerna,33.28,Tegal,33,Jawa Tengah,00,Indonesia,4,1,,33.28.11,,IDR,"52121,52194"
33090,"Talang, Tegal, Jawa Tengah",33.28,33.28.12,Talang,33.28,Tegal,33,Jawa Tengah,00,Indonesia,4,1,,33.28.12,,IDR,52193
33109,"Dukuhturi, Tegal, Jawa Tengah",33.28,33.28.13,Dukuhturi,33.28,Tegal,33,Jawa Tengah,00,Indonesia,4,1,,33.28.13,,IDR,52192
33127,"Tarub, Tegal, Jawa Tengah",33.28,33.28.14,Tarub,33.28,Tegal,33,Jawa Tengah,00,Indonesia,4,1,,33.28.14,,IDR,52184
33146,"Kramat, Tegal, Jawa Tengah",33.28,33.28.15,Kramat,33.28,Tegal,33,Jawa Tengah,00,Indonesia,4,1,,33.28.15,,IDR,52181
33166,"Dukuhwaru, Tegal, Jawa Tengah",33.28,33.28.18,Dukuhwaru,33.28,Tegal,33,Jawa Tengah,00,Indonesia,4,1,,33.28.18,,IDR,52451
